,game_id,variable,value,batteridx,round
2383,201902186,a6,1,2_second,6
2384,201902187,a6,1,2_second,6
2385,201902205,a6,2,2_second,6
2386,201902211,a6,9,2_second,6
2387,201902250,a6,5,2_second,6
2388,201902253,a6,7,2_second,6
2389,201902270,a6,5,2_second,6
2390,201902271,a6,7,2_second,6
2391,201902288,a6,7,2_second,6
2392,201902301,a6,5,2_second,6
2393,201902307,a6,1,2_second,6
2394,201902327,a6,5,2_second,6
2395,201902346,a6,7,2_second,6
2396,201902365,a6,5,2_second,6
2397,201902373,a6,5,2_second,6
2398,201902392,a6,7,2_second,6
2399,201902394,a6,9,2_second,6
2400,201900016,a7,5,1_first,7
2401,201900023,a7,1,1_first,7
2402,201900103,a7,6,1_first,7
2403,201900112,a7,6,1_first,7
2404,201900131,a7,5,1_first,7
2405,201900141,a7,7,1_first,7
2406,201900142,a7,6,1_first,7
2407,201900150,a7,7,1_first,7
2408,201900157,a7,5,1_first,7
2409,201900161,a7,5,1_first,7
2410,201900173,a7,1,1_first,7
2411,201900176,a7,5,1_first,7
2412,201900177,a7,6,1_first,7
2413,201900183,a7,6,1_first,7
2414,201900186,a7,6,1_first,7
2415,201900197,a7,4,1_first,7
2416,201900200,a7,5,1_first,7
2417,201900201,a7,1,1_first,7
2418,201900203,a7,1,1_first,7
2419,201900208,a7,5,1_first,7
2420,201900213,a7,7,1_first,7
2421,201900235,a7,4,1_first,7
2422,201900274,a7,7,1_first,7
2423,201900285,a7,7,1_first,7
2424,201900286,a7,1,1_first,7
2425,201900290,a7,5,1_first,7
2426,201900294,a7,7,1_first,7
2427,201900303,a7,5,1_first,7
2428,201900304,a7,4,1_first,7
2429,201900339,a7,5,1_first,7
2430,201900345,a7,5,1_first,7
2431,201900348,a7,1,1_first,7
2432,201900349,a7,5,1_first,7
2433,201900352,a7,2,1_first,7
2434,201900358,a7,7,1_first,7
2435,201900361,a7,6,1_first,7
2436,201900375,a7,1,1_first,7
2437,201900377,a7,6,1_first,7
2438,201900380,a7,"""",1_first,7
2439,201900425,a7,5,1_first,7
2440,201900447,a7,6,1_first,7
2441,201900457,a7,7,1_first,7
2442,201900459,a7,5,1_first,7
2443,201900461,a7,1,1_first,7
2444,201900462,a7,"""",1_first,7
2445,201900468,a7,5,1_first,7
2446,201900469,a7,5,1_first,7
2447,201900478,a7,7,1_first,7
2448,201900492,a7,7,1_first,7
2449,201900520,a7,2,1_first,7
2450,201900571,a7,4,1_first,7
2451,201900574,a7,1,1_first,7
2452,201900591,a7,2,1_first,7
2453,201900595,a7,6,1_first,7
2454,201900632,a7,5,1_first,7
2455,201900637,a7,7,1_first,7
2456,201900644,a7,6,1_first,7
2457,201900683,a7,5,1_first,7
2458,201900684,a7,5,1_first,7
2459,201900688,a7,5,1_first,7
2460,201900691,a7,2,1_first,7
2461,201900695,a7,5,1_first,7
2462,201900710,a7,1,1_first,7
2463,201900712,a7,7,1_first,7
2464,201900719,a7,6,1_first,7
2465,201900759,a7,7,1_first,7
2466,201900788,a7,6,1_first,7
2467,201900810,a7,4,1_first,7
2468,201900814,a7,3,1_first,7
2469,201900815,a7,5,1_first,7
2470,201900817,a7,4,1_first,7
2471,201900818,a7,2,1_first,7
2472,201900828,a7,7,1_first,7
2473,201900839,a7,5,1_first,7
2474,201900843,a7,5,1_first,7
2475,201900844,a7,1,1_first,7
2476,201900852,a7,2,1_first,7
2477,201900872,a7,7,1_first,7
2478,201900938,a7,1,1_first,7
2479,201900987,a7,7,1_first,7
2480,201900998,a7,5,1_first,7
2481,201901026,a7,6,1_first,7
2482,201901027,a7,2,1_first,7
2483,201901030,a7,5,1_first,7
2484,201901041,a7,7,1_first,7
2485,201901080,a7,7,1_first,7
2486,201901082,a7,7,1_first,7
2487,201901083,a7,2,1_first,7
2488,201901092,a7,1,1_first,7
2489,201901095,a7,5,1_first,7
2490,201901133,a7,1,1_first,7
2491,201901154,a7,5,1_first,7
2492,201901162,a7,6,1_first,7
2493,201901173,a7,6,1_first,7
2494,201901184,a7,2,1_first,7
2495,201901186,a7,7,1_first,7
2496,201901198,a7,6,1_first,7
2497,201901206,a7,2,1_first,7
2498,201901222,a7,1,1_first,7
2499,201901246,a7,1,1_first,7
2500,201901256,a7,4,1_first,7
2501,201901273,a7,7,1_first,7
2502,201901307,a7,2,1_first,7
2503,201901310,a7,1,1_first,7
2504,201901324,a7,5,1_first,7
2505,201901331,a7,3,1_first,7
2506,201901338,a7,5,1_first,7
2507,201901376,a7,4,1_first,7
2508,201901388,a7,7,1_first,7
2509,201901394,a7,5,1_first,7
2510,201901398,a7,1,1_first,7
2511,201901441,a7,5,1_first,7
2512,201901451,a7,5,1_first,7
2513,201901457,a7,6,1_first,7
2514,201901471,a7,7,1_first,7
2515,201901475,a7,1,1_first,7
2516,201901491,a7,5,1_first,7
2517,201901498,a7,5,1_first,7
2518,201901504,a7,5,1_first,7
2519,201901505,a7,5,1_first,7
2520,201901511,a7,5,1_first,7
2521,201901512,a7,5,1_first,7
2522,201901521,a7,7,1_first,7
2523,201901522,a7,7,1_first,7
2524,201901526,a7,5,1_first,7
2525,201901539,a7,1,1_first,7
2526,201901542,a7,"""",1_first,7
2527,201901546,a7,5,1_first,7
2528,201901560,a7,7,1_first,7
2529,201901569,a7,5,1_first,7
2530,201901570,a7,5,1_first,7
2531,201901579,a7,1,1_first,7
2532,201901615,a7,7,1_first,7
2533,201901617,a7,4,1_first,7
2534,201901650,a7,7,1_first,7
2535,201901659,a7,2,1_first,7
2536,201901681,a7,1,1_first,7
2537,201901688,a7,1,1_first,7
2538,201901701,a7,1,1_first,7
2539,201901707,a7,5,1_first,7
2540,201901711,a7,7,1_first,7
2541,201901721,a7,5,1_first,7
2542,201901745,a7,2,1_first,7
2543,201901746,a7,5,1_first,7
2544,201901788,a7,5,1_first,7
2545,201901813,a7,8,1_first,7
2546,201901819,a7,5,1_first,7
2547,201901842,a7,5,1_first,7
2548,201901857,a7,7,1_first,7
2549,201901858,a7,2,1_first,7
2550,201901871,a7,7,1_first,7
2551,201901872,a7,5,1_first,7
2552,201901888,a7,5,1_first,7
2553,201901889,a7,7,1_first,7
2554,201901909,a7,5,1_first,7
2555,201901916,a7,5,1_first,7
2556,201901917,a7,2,1_first,7
2557,201901921,a7,5,1_first,7
2558,201901926,a7,4,1_first,7
2559,201901936,a7,7,1_first,7
2560,201901943,a7,7,1_first,7
2561,201901958,a7,5,1_first,7
2562,201901959,a7,1,1_first,7
2563,201901961,a7,5,1_first,7
2564,201901964,a7,5,1_first,7
2565,201901968,a7,6,1_first,7
2566,201901982,a7,4,1_first,7
2567,201901985,a7,6,1_first,7
2568,201901993,a7,7,1_first,7
2569,201902030,a7,5,1_first,7
2570,201902047,a7,7,1_first,7
2571,201902054,a7,5,1_first,7
2572,201902071,a7,7,1_first,7
2573,201902081,a7,5,1_first,7
2574,201902093,a7,5,1_first,7
2575,201902097,a7,1,1_first,7
2576,201902101,a7,2,1_first,7
2577,201902131,a7,5,1_first,7
2578,201902138,a7,1,1_first,7
2579,201902160,a7,7,1_first,7
2580,201902175,a7,7,1_first,7
2581,201902176,a7,5,1_first,7
2582,201902180,a7,5,1_first,7
2583,201902186,a7,7,1_first,7
2584,201902187,a7,8,1_first,7
2585,201902205,a7,6,1_first,7
2586,201902211,a7,6,1_first,7
2587,201902250,a7,7,1_first,7
2588,201902253,a7,2,1_first,7
2589,201902270,a7,7,1_first,7
2590,201902271,a7,2,1_first,7
2591,201902288,a7,1,1_first,7
2592,201902301,a7,5,1_first,7
2593,201902307,a7,5,1_first,7
2594,201902327,a7,1,1_first,7
2595,201902346,a7,5,1_first,7
2596,201902365,a7,5,1_first,7
2597,201902373,a7,2,1_first,7
2598,201902392,a7,2,1_first,7
2599,201902394,a7,7,1_first,7
2600,201900016,a7,5,2_second,7
2601,201900023,a7,5,2_second,7
2602,201900103,a7,1,2_second,7
2603,201900112,a7,7,2_second,7
2604,201900131,a7,5,2_second,7
2605,201900141,a7,8,2_second,7
2606,201900142,a7,1,2_second,7
2607,201900150,a7,5,2_second,7
2608,201900157,a7,7,2_second,7
2609,201900161,a7,1,2_second,7
2610,201900173,a7,7,2_second,7
2611,201900176,a7,7,2_second,7
2612,201900177,a7,9,2_second,7
2613,201900183,a7,4,2_second,7
2614,201900186,a7,5,2_second,7
2615,201900197,a7,5,2_second,7
2616,201900200,a7,2,2_second,7
2617,201900201,a7,4,2_second,7
2618,201900203,a7,6,2_second,7
2619,201900208,a7,7,2_second,7
2620,201900213,a7,5,2_second,7
2621,201900235,a7,2,2_second,7
2622,201900274,a7,5,2_second,7
2623,201900285,a7,6,2_second,7
2624,201900286,a7,5,2_second,7
2625,201900290,a7,5,2_second,7
2626,201900294,a7,6,2_second,7
2627,201900303,a7,5,2_second,7
2628,201900304,a7,5,2_second,7
2629,201900339,a7,5,2_second,7
2630,201900345,a7,5,2_second,7
2631,201900348,a7,9,2_second,7
2632,201900349,a7,6,2_second,7
2633,201900352,a7,5,2_second,7
2634,201900358,a7,5,2_second,7
2635,201900361,a7,9,2_second,7
2636,201900375,a7,2,2_second,7
2637,201900377,a7,5,2_second,7
2638,201900380,a7,1,2_second,7
2639,201900425,a7,1,2_second,7
2640,201900447,a7,9,2_second,7
2641,201900457,a7,5,2_second,7
2642,201900459,a7,7,2_second,7
2643,201900461,a7,4,2_second,7
2644,201900462,a7,1,2_second,7
2645,201900468,a7,5,2_second,7
2646,201900469,a7,5,2_second,7
2647,201900478,a7,5,2_second,7
2648,201900492,a7,6,2_second,7
2649,201900520,a7,7,2_second,7
2650,201900571,a7,7,2_second,7
2651,201900574,a7,7,2_second,7
2652,201900591,a7,1,2_second,7
2653,201900595,a7,8,2_second,7
2654,201900632,a7,1,2_second,7
2655,201900637,a7,5,2_second,7
2656,201900644,a7,5,2_second,7
2657,201900683,a7,6,2_second,7
2658,201900684,a7,5,2_second,7
2659,201900688,a7,5,2_second,7
2660,201900691,a7,5,2_second,7
2661,201900695,a7,2,2_second,7
2662,201900710,a7,5,2_second,7
2663,201900712,a7,1,2_second,7
2664,201900719,a7,3,2_second,7
2665,201900759,a7,5,2_second,7
2666,201900788,a7,9,2_second,7
2667,201900810,a7,5,2_second,7
2668,201900814,a7,6,2_second,7
2669,201900815,a7,7,2_second,7
2670,201900817,a7,4,2_second,7
2671,201900818,a7,9,2_second,7
2672,201900828,a7,4,2_second,7
2673,201900839,a7,4,2_second,7
2674,201900843,a7,7,2_second,7
2675,201900844,a7,9,2_second,7
2676,201900852,a7,9,2_second,7
2677,201900872,a7,1,2_second,7
2678,201900938,a7,1,2_second,7
2679,201900987,a7,7,2_second,7
2680,201900998,a7,7,2_second,7
2681,201901026,a7,5,2_second,7
2682,201901027,a7,5,2_second,7
2683,201901030,a7,5,2_second,7
2684,201901041,a7,5,2_second,7
2685,201901080,a7,5,2_second,7
2686,201901082,a7,5,2_second,7
2687,201901083,a7,4,2_second,7
2688,201901092,a7,1,2_second,7
2689,201901095,a7,5,2_second,7
2690,201901133,a7,9,2_second,7
2691,201901154,a7,5,2_second,7
2692,201901162,a7,9,2_second,7
2693,201901173,a7,9,2_second,7
2694,201901184,a7,9,2_second,7
2695,201901186,a7,2,2_second,7
2696,201901198,a7,4,2_second,7
2697,201901206,a7,9,2_second,7
2698,201901222,a7,9,2_second,7
2699,201901246,a7,7,2_second,7
2700,201901256,a7,5,2_second,7
2701,201901273,a7,5,2_second,7
2702,201901307,a7,1,2_second,7
2703,201901310,a7,3,2_second,7
2704,201901324,a7,5,2_second,7
2705,201901331,a7,7,2_second,7
2706,201901338,a7,1,2_second,7
2707,201901376,a7,5,2_second,7
2708,201901388,a7,6,2_second,7
2709,201901394,a7,4,2_second,7
2710,201901398,a7,5,2_second,7
2711,201901441,a7,5,2_second,7
2712,201901451,a7,1,2_second,7
2713,201901457,a7,7,2_second,7
2714,201901471,a7,5,2_second,7
2715,201901475,a7,5,2_second,7
2716,201901491,a7,5,2_second,7
2717,201901498,a7,5,2_second,7
2718,201901504,a7,5,2_second,7
2719,201901505,a7,7,2_second,7
2720,201901511,a7,5,2_second,7
2721,201901512,a7,1,2_second,7
2722,201901521,a7,5,2_second,7
2723,201901522,a7,7,2_second,7
2724,201901526,a7,5,2_second,7
2725,201901539,a7,5,2_second,7
2726,201901542,a7,5,2_second,7
2727,201901546,a7,4,2_second,7
2728,201901560,a7,2,2_second,7
2729,201901569,a7,5,2_second,7
2730,201901570,a7,7,2_second,7
2731,201901579,a7,5,2_second,7
2732,201901615,a7,5,2_second,7
2733,201901617,a7,7,2_second,7
2734,201901650,a7,4,2_second,7
2735,201901659,a7,9,2_second,7
2736,201901681,a7,7,2_second,7
2737,201901688,a7,5,2_second,7
2738,201901701,a7,5,2_second,7
2739,201901707,a7,5,2_second,7
2740,201901711,a7,5,2_second,7
2741,201901721,a7,5,2_second,7
2742,201901745,a7,5,2_second,7
2743,201901746,a7,5,2_second,7
2744,201901788,a7,8,2_second,7
2745,201901813,a7,5,2_second,7
2746,201901819,a7,7,2_second,7
2747,201901842,a7,7,2_second,7
2748,201901857,a7,5,2_second,7
2749,201901858,a7,9,2_second,7
2750,201901871,a7,5,2_second,7
2751,201901872,a7,5,2_second,7
2752,201901888,a7,5,2_second,7
2753,201901889,a7,5,2_second,7
2754,201901909,a7,5,2_second,7
2755,201901916,a7,5,2_second,7
2756,201901917,a7,1,2_second,7
2757,201901921,a7,5,2_second,7
2758,201901926,a7,7,2_second,7
2759,201901936,a7,2,2_second,7
2760,201901943,a7,7,2_second,7
2761,201901958,a7,7,2_second,7
2762,201901959,a7,7,2_second,7
2763,201901961,a7,7,2_second,7
2764,201901964,a7,5,2_second,7
2765,201901968,a7,2,2_second,7
2766,201901982,a7,5,2_second,7
2767,201901985,a7,5,2_second,7
2768,201901993,a7,1,2_second,7
2769,201902030,a7,1,2_second,7
2770,201902047,a7,2,2_second,7
2771,201902054,a7,5,2_second,7
2772,201902071,a7,5,2_second,7
2773,201902081,a7,5,2_second,7
2774,201902093,a7,6,2_second,7
2775,201902097,a7,5,2_second,7
2776,201902101,a7,7,2_second,7
2777,201902131,a7,5,2_second,7
2778,201902138,a7,7,2_second,7
2779,201902160,a7,5,2_second,7
2780,201902175,a7,6,2_second,7
2781,201902176,a7,1,2_second,7
2782,201902180,a7,5,2_second,7
2783,201902186,a7,5,2_second,7
2784,201902187,a7,5,2_second,7
2785,201902205,a7,7,2_second,7
2786,201902211,a7,1,2_second,7
2787,201902250,a7,5,2_second,7
2788,201902253,a7,1,2_second,7
2789,201902270,a7,5,2_second,7
2790,201902271,a7,7,2_second,7
2791,201902288,a7,9,2_second,7
2792,201902301,a7,5,2_second,7
2793,201902307,a7,5,2_second,7
2794,201902327,a7,5,2_second,7
2795,201902346,a7,5,2_second,7
2796,201902365,a7,6,2_second,7
2797,201902373,a7,5,2_second,7
2798,201902392,a7,1,2_second,7
2799,201902394,a7,5,2_second,7
2800,201900016,a8,1,1_first,8
2801,201900023,a8,5,1_first,8
2802,201900103,a8,5,1_first,8
2803,201900112,a8,6,1_first,8
2804,201900131,a8,6,1_first,8
2805,201900141,a8,1,1_first,8
2806,201900142,a8,7,1_first,8
2807,201900150,a8,1,1_first,8
2808,201900157,a8,7,1_first,8
2809,201900161,a8,7,1_first,8
2810,201900173,a8,5,1_first,8
2811,201900176,a8,5,1_first,8
2812,201900177,a8,7,1_first,8
2813,201900183,a8,5,1_first,8
2814,201900186,a8,7,1_first,8
2815,201900197,a8,7,1_first,8
2816,201900200,a8,5,1_first,8
2817,201900201,a8,5,1_first,8
2818,201900203,a8,2,1_first,8
2819,201900208,a8,7,1_first,8
2820,201900213,a8,5,1_first,8
2821,201900235,a8,5,1_first,8
2822,201900274,a8,6,1_first,8
2823,201900285,a8,6,1_first,8
2824,201900286,a8,5,1_first,8
2825,201900290,a8,5,1_first,8
2826,201900294,a8,1,1_first,8
2827,201900303,a8,5,1_first,8
2828,201900304,a8,5,1_first,8
2829,201900339,a8,5,1_first,8
2830,201900345,a8,5,1_first,8
2831,201900348,a8,7,1_first,8
2832,201900349,a8,5,1_first,8
2833,201900352,a8,5,1_first,8
2834,201900358,a8,3,1_first,8
2835,201900361,a8,5,1_first,8
2836,201900375,a8,5,1_first,8
2837,201900377,a8,4,1_first,8
2838,201900380,a8,5,1_first,8
2839,201900425,a8,1,1_first,8
2840,201900447,a8,6,1_first,8
2841,201900457,a8,5,1_first,8
2842,201900459,a8,5,1_first,8
2843,201900461,a8,1,1_first,8
2844,201900462,a8,1,1_first,8
2845,201900468,a8,7,1_first,8
2846,201900469,a8,5,1_first,8
2847,201900478,a8,2,1_first,8
2848,201900492,a8,5,1_first,8
2849,201900520,a8,5,1_first,8
2850,201900571,a8,5,1_first,8
2851,201900574,a8,1,1_first,8
2852,201900591,a8,5,1_first,8
2853,201900595,a8,7,1_first,8
2854,201900632,a8,5,1_first,8
2855,201900637,a8,5,1_first,8
2856,201900644,a8,5,1_first,8
2857,201900683,a8,7,1_first,8
2858,201900684,a8,5,1_first,8
2859,201900688,a8,1,1_first,8
2860,201900691,a8,5,1_first,8
2861,201900695,a8,5,1_first,8
2862,201900710,a8,5,1_first,8
2863,201900712,a8,1,1_first,8
2864,201900719,a8,7,1_first,8
2865,201900759,a8,5,1_first,8
2866,201900788,a8,5,1_first,8
2867,201900810,a8,7,1_first,8
2868,201900814,a8,7,1_first,8
2869,201900815,a8,4,1_first,8
2870,201900817,a8,5,1_first,8
2871,201900818,a8,5,1_first,8
2872,201900828,a8,7,1_first,8
2873,201900839,a8,4,1_first,8
2874,201900843,a8,5,1_first,8
2875,201900844,a8,7,1_first,8
2876,201900852,a8,7,1_first,8
2877,201900872,a8,7,1_first,8
2878,201900938,a8,5,1_first,8
2879,201900987,a8,5,1_first,8
2880,201900998,a8,6,1_first,8
2881,201901026,a8,2,1_first,8
2882,201901027,a8,3,1_first,8
2883,201901030,a8,4,1_first,8
2884,201901041,a8,5,1_first,8
2885,201901080,a8,5,1_first,8
2886,201901082,a8,2,1_first,8
2887,201901083,a8,2,1_first,8
2888,201901092,a8,5,1_first,8
2889,201901095,a8,5,1_first,8
2890,201901133,a8,1,1_first,8
2891,201901154,a8,5,1_first,8
2892,201901162,a8,7,1_first,8
2893,201901173,a8,5,1_first,8
2894,201901184,a8,7,1_first,8
2895,201901186,a8,5,1_first,8
2896,201901198,a8,1,1_first,8
2897,201901206,a8,7,1_first,8
2898,201901222,a8,6,1_first,8
2899,201901246,a8,5,1_first,8
2900,201901256,a8,2,1_first,8
2901,201901273,a8,7,1_first,8
2902,201901307,a8,5,1_first,8
2903,201901310,a8,7,1_first,8
2904,201901324,a8,1,1_first,8
2905,201901331,a8,2,1_first,8
2906,201901338,a8,4,1_first,8
2907,201901376,a8,7,1_first,8
2908,201901388,a8,7,1_first,8
2909,201901394,a8,2,1_first,8
2910,201901398,a8,5,1_first,8
2911,201901441,a8,2,1_first,8
2912,201901451,a8,5,1_first,8
2913,201901457,a8,5,1_first,8
2914,201901471,a8,5,1_first,8
2915,201901475,a8,6,1_first,8
2916,201901491,a8,4,1_first,8
2917,201901498,a8,6,1_first,8
2918,201901504,a8,4,1_first,8
2919,201901505,a8,5,1_first,8
2920,201901511,a8,7,1_first,8
2921,201901512,a8,6,1_first,8
2922,201901521,a8,8,1_first,8
2923,201901522,a8,7,1_first,8
2924,201901526,a8,4,1_first,8
2925,201901539,a8,5,1_first,8
2926,201901542,a8,7,1_first,8
2927,201901546,a8,7,1_first,8
2928,201901560,a8,5,1_first,8
2929,201901569,a8,6,1_first,8
2930,201901570,a8,7,1_first,8
2931,201901579,a8,1,1_first,8
2932,201901615,a8,5,1_first,8
2933,201901617,a8,4,1_first,8
2934,201901650,a8,2,1_first,8
2935,201901659,a8,5,1_first,8
2936,201901681,a8,1,1_first,8
2937,201901688,a8,1,1_first,8
2938,201901701,a8,5,1_first,8
2939,201901707,a8,6,1_first,8
2940,201901711,a8,7,1_first,8
2941,201901721,a8,5,1_first,8
2942,201901745,a8,1,1_first,8
2943,201901746,a8,6,1_first,8
2944,201901788,a8,7,1_first,8
2945,201901813,a8,1,1_first,8
2946,201901819,a8,1,1_first,8
2947,201901842,a8,2,1_first,8
2948,201901857,a8,1,1_first,8
2949,201901858,a8,7,1_first,8
2950,201901871,a8,5,1_first,8
2951,201901872,a8,5,1_first,8
2952,201901888,a8,5,1_first,8
2953,201901889,a8,7,1_first,8
2954,201901909,a8,5,1_first,8
2955,201901916,a8,5,1_first,8
2956,201901917,a8,5,1_first,8
2957,201901921,a8,1,1_first,8
2958,201901926,a8,7,1_first,8
2959,201901936,a8,5,1_first,8
2960,201901943,a8,7,1_first,8
2961,201901958,a8,7,1_first,8
2962,201901959,a8,4,1_first,8
2963,201901961,a8,5,1_first,8
2964,201901964,a8,1,1_first,8
2965,201901968,a8,7,1_first,8
2966,201901982,a8,7,1_first,8
2967,201901985,a8,7,1_first,8
2968,201901993,a8,7,1_first,8
2969,201902030,a8,7,1_first,8
2970,201902047,a8,7,1_first,8
2971,201902054,a8,5,1_first,8
2972,201902071,a8,5,1_first,8
2973,201902081,a8,5,1_first,8
2974,201902093,a8,5,1_first,8
2975,201902097,a8,7,1_first,8
2976,201902101,a8,2,1_first,8
2977,201902131,a8,7,1_first,8
2978,201902138,a8,7,1_first,8
2979,201902160,a8,2,1_first,8
2980,201902175,a8,5,1_first,8
2981,201902176,a8,5,1_first,8
2982,201902180,a8,5,1_first,8
2983,201902186,a8,5,1_first,8
2984,201902187,a8,5,1_first,8
2985,201902205,a8,1,1_first,8
2986,201902211,a8,5,1_first,8
2987,201902250,a8,6,1_first,8
2988,201902253,a8,4,1_first,8
2989,201902270,a8,5,1_first,8
2990,201902271,a8,1,1_first,8
2991,201902288,a8,2,1_first,8
2992,201902301,a8,7,1_first,8
2993,201902307,a8,7,1_first,8
2994,201902327,a8,5,1_first,8
2995,201902346,a8,7,1_first,8
2996,201902365,a8,2,1_first,8
2997,201902373,a8,7,1_first,8
2998,201902392,a8,7,1_first,8
2999,201902394,a8,5,1_first,8
3000,201900016,a8,1,2_second,8
3001,201900023,a8,6,2_second,8
3002,201900103,a8,5,2_second,8
3003,201900112,a8,9,2_second,8
3004,201900131,a8,5,2_second,8
3005,201900141,a8,5,2_second,8
3006,201900142,a8,7,2_second,8
3007,201900150,a8,1,2_second,8
3008,201900157,a8,2,2_second,8
3009,201900161,a8,7,2_second,8
3010,201900173,a8,7,2_second,8
3011,201900176,a8,5,2_second,8
3012,201900177,a8,4,2_second,8
3013,201900183,a8,5,2_second,8
3014,201900186,a8,7,2_second,8
3015,201900197,a8,4,2_second,8
3016,201900200,a8,7,2_second,8
3017,201900201,a8,5,2_second,8
3018,201900203,a8,7,2_second,8
3019,201900208,a8,5,2_second,8
3020,201900213,a8,5,2_second,8
3021,201900235,a8,5,2_second,8
3022,201900274,a8,5,2_second,8
3023,201900285,a8,7,2_second,8
3024,201900286,a8,1,2_second,8
3025,201900290,a8,7,2_second,8
3026,201900294,a8,7,2_second,8
3027,201900303,a8,5,2_second,8
3028,201900304,a8,5,2_second,8
3029,201900339,a8,1,2_second,8
3030,201900345,a8,4,2_second,8
3031,201900348,a8,1,2_second,8
3032,201900349,a8,5,2_second,8
3033,201900352,a8,5,2_second,8
3034,201900358,a8,1,2_second,8
3035,201900361,a8,5,2_second,8
3036,201900375,a8,1,2_second,8
3037,201900377,a8,6,2_second,8
3038,201900380,a8,5,2_second,8
3039,201900425,a8,9,2_second,8
3040,201900447,a8,5,2_second,8
3041,201900457,a8,1,2_second,8
3042,201900459,a8,5,2_second,8
3043,201900461,a8,5,2_second,8
3044,201900462,a8,5,2_second,8
3045,201900468,a8,7,2_second,8
3046,201900469,a8,7,2_second,8
3047,201900478,a8,1,2_second,8
3048,201900492,a8,1,2_second,8
3049,201900520,a8,5,2_second,8
3050,201900571,a8,3,2_second,8
3051,201900574,a8,5,2_second,8
3052,201900591,a8,5,2_second,8
3053,201900595,a8,1,2_second,8
3054,201900632,a8,2,2_second,8
3055,201900637,a8,1,2_second,8
3056,201900644,a8,2,2_second,8
3057,201900683,a8,7,2_second,8
3058,201900684,a8,2,2_second,8
3059,201900688,a8,5,2_second,8
3060,201900691,a8,1,2_second,8
3061,201900695,a8,7,2_second,8
3062,201900710,a8,5,2_second,8
3063,201900712,a8,2,2_second,8
3064,201900719,a8,5,2_second,8
3065,201900759,a8,6,2_second,8
3066,201900788,a8,1,2_second,8
3067,201900810,a8,1,2_second,8
3068,201900814,a8,5,2_second,8
3069,201900815,a8,1,2_second,8
3070,201900817,a8,5,2_second,8
3071,201900818,a8,7,2_second,8
3072,201900828,a8,7,2_second,8
3073,201900839,a8,5,2_second,8
3074,201900843,a8,6,2_second,8
3075,201900844,a8,5,2_second,8
3076,201900852,a8,5,2_second,8
3077,201900872,a8,7,2_second,8
3078,201900938,a8,5,2_second,8
3079,201900987,a8,5,2_second,8
3080,201900998,a8,2,2_second,8
3081,201901026,a8,9,2_second,8
3082,201901027,a8,4,2_second,8
3083,201901030,a8,5,2_second,8
3084,201901041,a8,7,2_second,8
3085,201901080,a8,6,2_second,8
3086,201901082,a8,5,2_second,8
3087,201901083,a8,9,2_second,8
3088,201901092,a8,6,2_second,8
3089,201901095,a8,1,2_second,8
3090,201901133,a8,6,2_second,8
3091,201901154,a8,5,2_second,8
3092,201901162,a8,1,2_second,8
3093,201901173,a8,5,2_second,8
3094,201901184,a8,8,2_second,8
3095,201901186,a8,5,2_second,8
3096,201901198,a8,5,2_second,8
3097,201901206,a8,7,2_second,8
3098,201901222,a8,1,2_second,8
3099,201901246,a8,6,2_second,8
3100,201901256,a8,5,2_second,8
3101,201901273,a8,7,2_second,8
3102,201901307,a8,7,2_second,8
3103,201901310,a8,7,2_second,8
3104,201901324,a8,5,2_second,8
3105,201901331,a8,1,2_second,8
3106,201901338,a8,1,2_second,8
3107,201901376,a8,5,2_second,8
3108,201901388,a8,7,2_second,8
3109,201901394,a8,2,2_second,8
3110,201901398,a8,5,2_second,8
3111,201901441,a8,6,2_second,8
3112,201901451,a8,6,2_second,8
3113,201901457,a8,7,2_second,8
3114,201901471,a8,6,2_second,8
3115,201901475,a8,5,2_second,8
3116,201901491,a8,7,2_second,8
3117,201901498,a8,5,2_second,8
3118,201901504,a8,6,2_second,8
3119,201901505,a8,5,2_second,8
3120,201901511,a8,5,2_second,8
3121,201901512,a8,7,2_second,8
3122,201901521,a8,7,2_second,8
3123,201901522,a8,1,2_second,8
3124,201901526,a8,5,2_second,8
3125,201901539,a8,5,2_second,8
3126,201901542,a8,5,2_second,8
3127,201901546,a8,7,2_second,8
3128,201901560,a8,5,2_second,8
3129,201901569,a8,5,2_second,8
3130,201901570,a8,7,2_second,8
3131,201901579,a8,9,2_second,8
3132,201901615,a8,7,2_second,8
3133,201901617,a8,2,2_second,8
3134,201901650,a8,4,2_second,8
3135,201901659,a8,1,2_second,8
3136,201901681,a8,7,2_second,8
3137,201901688,a8,1,2_second,8
3138,201901701,a8,5,2_second,8
3139,201901707,a8,5,2_second,8
3140,201901711,a8,7,2_second,8
3141,201901721,a8,7,2_second,8
3142,201901745,a8,5,2_second,8
3143,201901746,a8,7,2_second,8
3144,201901788,a8,5,2_second,8
3145,201901813,a8,5,2_second,8
3146,201901819,a8,1,2_second,8
3147,201901842,a8,5,2_second,8
3148,201901857,a8,2,2_second,8
3149,201901858,a8,5,2_second,8
3150,201901871,a8,5,2_second,8
3151,201901872,a8,6,2_second,8
3152,201901888,a8,7,2_second,8
3153,201901889,a8,5,2_second,8
3154,201901909,a8,7,2_second,8
3155,201901916,a8,5,2_second,8
3156,201901917,a8,2,2_second,8
3157,201901921,a8,5,2_second,8
3158,201901926,a8,1,2_second,8
